,Name,Category,Town,Type,Contributions,Title,Review,Rating,Date,LocCode,Cuisine,Score
2457,Arun View,Food,Littlehampton, Pub/Bar,290,What's not to like?,"Had to book as its very popular. Helpful staff saved us a table overlooking the river. The restaurant is very pleasant & the service prompt & efficient & polite. Good, extensive menu & quality good. Nice bar area if you are just in for a drink. Highly recommended. Good value/",5,2.0,2.0,British,0
2458,China Palace,Food,Arundel, Restaurant,5,Lovely Restaurant But...,"Went here for the first time tonight and had high expectations as a friend sang its praises on more than one occasion.

First impressions were positive.
Nice Location in Arundel 10/10
The restaurants interior was beautiful so 10/10
The food quality was great so another 10/10
The staff were extremely friendly and welcoming 10/10 there too.

So you might say why the 4/5 for this review?
Well to be honest and the one thing that let this place down was the portion size. I would say the portions are around 20% to 30% smaller than I thought they should have been. For this reason I took 20% of my rating.

All in all though a very nice restaurant.",4,3.0,0.0,Chinese/Thai,0
2459,The Mezze,Food,Bognor, Restaurant,5,Very disappointing service,"We had a two hour wait for our mains. We were a party of four and had been looking forward to visiting. We were disappointed as only 2 waiters, 1 barman plus a manager with a huge chip on his shoulder. It’s a shame because with some communication from the manager you’d have a lot more happy customers. Needless to say we won’t be visiting again.",2,1.0,2.0,Other,1
2460,Ford Market,Attractions,Arundel,Shopping,38,"Visited as a regular. The male on the gate is consistently rude. Despite being polite at all times to him I always get sarcasm and snide comments in return for no reason. The female is no better, usually cold and unfriendly. Presumably these are council employees, a shockingly bad image for a profesionall organisation. Both need customer care courses as a minimum. The young lads I must say who who show vehicles in are always polite and cheerful.","Most rude staff I have ever met, don’t visit unless you like being verbally abused",2,2.0,2.0,0,1
2461,BailiffsCourt Restaurant,Food,Littlehampton, Restaurant,1,Fabulous spa day,"Enjoyed a wonderful day in this stunning place. Great lunch, beautiful buildings and surroundings to amble around, then into the spa to unwind. Nothing like a peaceful swim in the warm outdoor pool and soak in the hot tub on the decking, before settling down inside by the pool to sauna and stream yourself fresh! It was a real shame to have to leave!",5,4.0,0.0,British,0
2462,Arundel Castle,Attractions,Arundel,Historical/Culture,93,Great Establishment,"the visit was better than i expected the gardens are really lovely and very well maintained the castle itself was great very impressive building well restored and maintained would recommend
Read less",5,3.0,2.0,0,0
2463,The Lamb Inn,Food,Bognor, Pub/Bar,2,"Really good, if you can embrace the chaos!","Turned up on spec on a weekday lunchtime, not expecting to this place to be too busy - Wrong!. It was super busy. Lovely staff giving it their all, good food all round. Would love this to be my local!",4,3.0,0.0,British,0
2464,The Deli,Food,Bognor, Café,5,Wow great personal service,"Emily goes above and beyond normal customer service nothing is too much effort. The food is great, highly recommend a visit",5,2.0,1.0,British,0
2465,Moathouse Café,Food,Arundel, Café,21,Dissapointing,"The Moat house Cafe is in a great position and looked great through the window.
BUT - The table service was slow, we asked if ordering two tea's came in a teapot, we got two mugs with stewed tea bags in.
Fish and chips - The plate was cold, the fish was tasteless.
Baked potato and baked beans - The plate was cold and the baked potato was soggy, as though it had been microwaved from frozen, it was awful.
- we waited over 30 minutes for well below acceptable food.
We will never return.",1,4.0,2.0,British,1
2466,Butlins Fish and Chips,Food,Bognor, Restaurant,16,Great quality,Had the fish n chips great quality well sized fresh and chips were good too. Daughter had the kids tomato pasta which was excellent too and the staff were lovely,5,2.0,0.0,Seafood,0
2467,Royal Norfolk,Accommodation,Bognor,Hotel,107,Overnight Stay,"Arrived early and the reception were pleased to look after our case and booked my car into the car park system (ANPR charges otherwise!)

Checked in at 3pm and our 2nd floor sea view room was fine. Airy, clean and comfortable.

Tried to buy a drink from the bar as it was a scorching hot day but I was very surprised that it didn't open till 5pm.

It was also obvious at this point that the hotel was used as a coach trip hotel for OAPs which personally I don't have a problem with, but would have been nice to know at the time of the booking.

I booked the restaurant for 7pm but didn't realise it was basically a set meal with limited choice. We decided to go ahead anyway and the quality of the food was fine.

The staff were great as was the breakfast the following morning.

Overall the stay was fine but hope my review will just make your aware of the type of hotel.",4,2.0,2.0,0,0
2468,Butlins Fish and Chips,Food,Bognor, Restaurant,208,Not open Sundays,"I was on a day pass to Butlins yesterday, having been disgusted by the new pool and other points stated in my Butins review, we came here for fish and chips only to find it closed, the fish and chip takeaway was open but not the restaurant, such a shame its Fantastic food here. please open Sundays and Mondays, we had to walk around town to find another one and that was so annoying when you dont know the town well .",1,2.0,2.0,Seafood,1
2469,"Crossbush, Beefeater",Food,Arundel, Steakhouse/Diner,2,Very Disappointing Birthday Breakfast,"The standards we have experienced on previous visits here have all but disappeared.

This visit was for a family member's breakfast for seven of us. On arrival we were eventually greeted and told that there was no record of any pre-booking, however, we were eventually taken to a seating area which was away from the main area and nobody else seated in there which made it feel a little unwelcoming to start with.

After a while a waitress appeared and took our breakfast orders. There was no welcome smile or warm reception from her in fact she was quite offhand and abrupt.

In the meantime we went to the self-service breakfast bar which was in bit of a mess and was urgently needing some attention from the staff.We had to request decaffeinated coffee for two of us from a staff member and after a short wait he appeared with one single sachet of decaff coffee despite two of us requiring it! So off he trots and returns with a second sachet, not any to stock up the table. The fruit salad that we had was just about edible as the orange segments were extremely tough and bitter.

After a considerable wait some of the cooked breakfast meals arrived at the table albeit different to the orders we placed. There was no offer from the waitress to resolve the mix up this so we sorted it as such by swapping items from plate to plate. The food itself was just about warm but just about edible. After another wait the remaining outstanding meals arrived which were as ordered. Again they food wasn't very hot. We proceeded to eat the breakfast which was nowhere as good as it had been on previous visits. The bacon flavour was tainted by what tasted like steak from the griddle. The eggs were a little undercooked and so it went on.

My wife ordered poached eggs with bacon and tomato which when it turned up looked lost as it was a small portion served on a full sized plate. So she eat this but decided to order the same again as the first portions served up was very small and the eggs weren't cooked that well. After a wait of 15 minutes or more her reorder eventually arrived at the table but way after everybody else had finished their food. This felt awkward to her but she did reluctantly eat it only because we persuaded her to. This food was also only just warm so again very disappointing.

For what we paid, the whole breakfast this time didn't feel like good value for money and the unwelcoming service from the staff really spoilt what should have been a happy family occasion. We didn't wish to remain in the restaurant anymore so settled the bill and left.

As a result of this very disappointing visit, it's very unlikely that we will be returning there very soon for another family visit.

Not sure what was happening on Saturday morning there but it wasn't good all in all.",2,4.0,2.0,British,1
2470,Fish & Chips,Food,Bognor, Fast Food/Takeaway,1,DISGUSTING ALL ROUND.,"Dirty cutlery and menus, vinegar bottles filthy. Toilets really rotten, no seat on loo, no lights at all, no hand drier. The food was very meagre and used old fish that was rubbery. Expensive for a small cod supposed to be large, and when husband complained got a stinking attitude from the owner. (THIS PLACE SHOULD BE CLOSED DOWN ).
( ENVIRONMENTAL HAZZARD )",1,2.0,0.0,Seafood,1
2471,Swan Hotel,Accommodation,Arundel,Hotel,102,Lovely Place,"Lovely place but hold the brakes their horsey. The price of drink, no no no and no, your not in the city.
£7.50 for a vodka and red bull, even if you say £2.50 for the red bull that’s £5 for a shot of vodka. Ouch.
Drink else where I hear you say, bit hard when your at a party I reply.
£2.50 for a small coke mmmmmmmm.

Would we ? Definitely not, I want my savings.
Read less",1,2.0,2.0,0,1
2472,Butlers,Food,Arundel, Restaurant,24,"Three visits, all poor","Three times I have been here not so much as our friends like it but there is no competition locally. Our last visit has got to be our last.
Whilst I understand that there is a need to subject clients to two sittings for gods sake manage it. We were told 7.30 for 8.00. I think we sat down at nearly nine eating at half past. Most ate fish that was too salty and overcooked. Looked like it had been sitting under a heat lamp. Wine was expensive, limited and poor. Staff looked anxious. I did mention about the quality and got a shrug of the shoulders.
Clearly they have had some excellent reviews but I am lost to understand why?",2,3.0,2.0,Other,1
2473,"Crossbush, Beefeater",Food,Arundel, Steakhouse/Diner,41,what a mistake eating at the beefeater,"what a mistake eating at the beefeater was,my son in law ordered the lamb and was served a steak ,so mistake there,my husband had coke spilt over him,we had to wait 45 Minutes for our starters ,no explanation as why it took so long. The service was terrible ,such a pity as we went there to celebrate a birthday and an anniversary,will not be going again.",2,4.0,2.0,British,1
2474,Rustington Manor,Accommodation,Littlehampton,Hotel,55,Not worth the Spirit fm voucher,This was very disappointing. Advertised as fine dining this was definitely not. Service was poor. I ordered the goats cheese salad - the salad was gritty and the cheese was cold (had been melted like Camembert). Main meal was no better. Salmon was cooked and ok but was on a huge bed of spinach with some new potatoes - which I had requested no potatoes - my husband asked for new potatoes and got chips. That’s it!!! No other veg or salad. We had used a spirit fm voucher to pay for meal but still not worth that! We will not be going back. I think that was the worst evening and meal out for a long time. Our opinion - don’t bother going!!!,1,3.0,1.0,0,1
2475,The Diner,Food,Bognor, Steakhouse/Diner,100,Never again ,"I don’t think I’ve had such a bad meal for ages.

We came pretty early (just after 5pm) and it wasn’t busy at all, only a handful of other tables busy.

The waiter wasn’t friendly at all, we didn’t even get a smile.

The waitress struggled to remember which drink was which, there was only 5 drinks, 2 diet cokes, 1 normal. The normal had a lemon, the diet had lime but she somehow couldn’t figure out which 2 were the same?! ‍♀️

The starters came relatively quick but the tato tots were really salty which wasn’t nice at all.

After 1h 10 since arriving at the restaurant, we then complained our meals hadn’t arrived. 4 out of 5 of them then arrived a minute later. The chips were cold on mine, my friend’s chicken was so over cooked she couldn’t even cut it and another’s bacon was also over cooked.

We complained and asked where the last meal was. Didn’t get much of a sorry, it felt like they were annoyed we complained.

The missing meal arrived 10 mins later, it was only nachos so you’d think you couldn’t go wrong, but there was virtually no cheese on it.

They then brought some more chips for me and another chicken meal, but at this point I’d finished my burger and didn’t really want the chips.

We would have had desserts but at this point had been in there so long and were so unimpressed we didn’t see the point in waiting to see how they could mess up that!

We got the bill (reduced thankfully, although should really have been free after all that), paid some in cash and asked to pay the remaining £18 on card, split half each. This ended up being £8 on the first card and £10 on the second. How is it hard to half £18?!

Total utter disappointment, a bit of a joke really. Out of the 5 of us, only 1 had no issues with their meal!

",1,4.0,2.0,American,1
2476,Arundel Castle,Attractions,Arundel,Historical/Culture,50,Amazing tulips,"We visited 24 April when the tulips were at their very best.
The displays in the formal gardens were beautiful. I loved the wooden pillars and buildings and water features, which provide great structure and interest.
The red tulips and white narcissi in the field were staggering. I wish there was more information about how the gardens are planted, maintained etc. It must be a monumental job.
Read less",5,2.0,2.0,0,0
2477,Establo Lounge,Food,Littlehampton, Pub/Bar,2,food bad and cold,Went for a birthday treat from my son the food was cold like it had been standing. When i complained the waiter just seemed to fob us of and no one came over to speak to us .a nice treat ruined. Very disappointed and should have asked for money back. Staff seem very not bothered. Will not be going back.,1,3.0,1.0,British,1
2478,Black Rabbit,Food,Arundel, Pub/Bar,16,Lovely situation,A beautifully located pub with great drink. The food is of average pub quality but the views are great.,2,3.0,2.0,British,1
2479,Grub & Gumption,Food,Littlehampton, Café,5,Fantastic,"I had my first visit to G&G last weekend and I wish I'd gone sooner. The food tastes amazing, the coffee was perfect and the cafe itself is wonderfully decorated. The staff too were wonderful and couldn't have been more attentive.",5,3.0,0.0,British,0
2480,The Roundstone,Food,Littlehampton, Pub/Bar,1,Two Bros hanging out,"We had a lovely meal me and my mate have eaten here quite a few times already and will continue to do so as the food and staff are great.
Jasmine is the best

Ya bois Dom & Sam",5,1.0,0.0,British,0
2481,Robin Hood,Food,Bognor, Pub/Bar,5,Spur of moment trip,"Robin Hood pub lovely decor and comfortable , bar staff great , decided just wanted a starter opted for Prawn cocktail , waited for our order to be taken was told by surly waitress l should have placed order at bar despite the fact she was taking other customers orders ??? , waited ages for this to arrive despite no cooking involved , meal nothing like menu description , not sourdough bread, not Atlantic prawns ( very small defrosted ones ) a lot of marie rose dressing , presentation appalling. Heard other diners complain about waiting time for bill and food ,
Was asked how was meal when l went to bar to pay ( wasn't prepared to wait anymore) , told him and he offered to take food off the bill , l refused this so he removed the glass of wine instead
We had a smashing couple of ""spur of the moment"" days to be let down by abrupt waitress and poor quality food
",2,3.0,2.0,British,1
2482,Silver City,Food,Littlehampton, Restaurant,12,Won’t be using again ,Used this takeaway on loads of occasions however the last couple of months quality has got worse and missing items which is frustrating as has always been great before trying others locally now,2,2.0,3.0,Chinese/Thai,1
2483,Spotted Cow,Food,Littlehampton, Pub/Bar,35,Great food,Been a few times now and it never fails on the food! It's great! Will always be going there from now on,5,2.0,2.0,British,0
2484,Norfolk Arms,Accommodation,Arundel,Hotel,224,"Shabby I can take, but not dirty or poor serice","Stayed for two days, two days too many. the room was disgusting, filthy carpet that was literally covered in stains and did not look like it had ben replaced in two decades, if that. Bathroom was tint, grubby and badly fitted. No aircon and window that would not open more than a few inches. The chepo fan that was left in the corner was broken and the TV only had three stations. To cap ot all while it has two Bars, only one is staffed so you have to walk over to the other to get served, no notice to tell you that so we sat and waited for ages before realising and they had run out of ice at 7.00 in the evening, One of the worst Hotels we have stayed in.
Read less",2,3.0,2.0,0,1
2485,Robin Hood,Food,Bognor, Pub/Bar,9,Visit with Friends..,"Visited the Robin Hood ,in Bognor today,The staff were so ""Rude""Terrible service.I will not be visiting that Pub again.My friends that were with me on a visit . Said that they were disgusted with the poor service and attitudes of the staff... Disappointing.. Evening was too much trouble for then..",1,1.0,0.0,British,1
2486,Travelodge Fontwell,Accommodation,Arundel,Hotel,4,Simply the best,"Stayed here while on business in the area. This hotel is conveniently situated on the A27. There is a Waitrose and a garage nearby plus a KFC and Burger King. The staff are pleasant and polite. Hairdryer and iron was offered at check in. My room was spotless and bed was was clean with crisp clean linen. Highly recommend this little gem.
Read less",5,3.0,2.0,0,0
2487,Butlins Fish and Chips,Food,Bognor, Restaurant,69,Poor food,"The food was a poor standard using frozen chips
Not traditional fish & chips has stated was disappointed
Wouldn’t waste money here again",1,1.0,2.0,Seafood,1
2488,Ship & Anchor,Food,Arundel, Pub/Bar,18,Excellent !,Had lunch with five friends at the Ship and Anchor on Thursday. Hadn’t been there before and didn’t book but we were very impressed. The meals were all home cooked and the staff were very pleasant and helpful. We have no hesitation in recommending and will definitely go there again.,5,4.0,2.0,British,0
2489,Travelodge Fontwell,Accommodation,Arundel,Hotel,58,Just awful.,"I have to stop in this Travelodge because there was no room at the Premier Inn just up the road. It was noisy it smelled awful and there were people smoking just outside and the fumes the filtering into the hotel. There were no staff on hand to help or advise. Admittedly I stopped in this hotel in the noughties and it may have changed but I doubt it. I would never ever recommend I Travelodge.
Read less",2,1.0,2.0,0,1
2490,Butlins,Accommodation,Bognor,Hotel,1,Be careful when ordering the Premium dining plan - you don't get what is advertised on the Butlins website,"My family and I saved up for a few days in Butlins last December and as a treat paid for the Premium dining plan. What is advertised on their website isn't what we got. They advertise a carvery, live cooking stations and theme nights including Tex-Mex, Italian, Indian and Chinese. We saw none of these and on phoning Butlins we were initially told that due to an overspill we were given Food Court dining by mistake. On complaining we were then told we were miss-advised and we did get Premium dining even though we didn't even get a sniff of any of the above. You will also waste your time with the complaints department as they need a complaints department to deal with the complaints about their complaints department. If they have done this to us then how many other families have not got what they paid for? A totally shocking experience from what is supposed to be a family based company.
I am now having to go through the legal route due to the false advertising on their website and am building a case against them through social media as they just don't care. They also said they could not log this as a complaint as this was not done within the 28 days after our stay even though we have just recently found out that we didn't get the Premium dining as first thought - this is a very sneaky way of keeping their complaints stats down.
Read less",1,2.0,2.0,0,1
2491,Denmans Gardens,Attractions,Arundel,Nature/Gardens,240,STILL TOO PRICEY,"Yes it's open again & yes the café de-cluttered of all the weird stuff but on a cool winters day it was freezing. Portable heaters useless & a staff member admitted that the thin plastic roof had no insulation properties whatsoever.
As before coffee is served in mean little cups & is way overpriced.
It may be a worthy organisation with delusions of superiority or specialness but given the numerous alternatives in the area this place remains poor value.",2,1.0,2.0,0,1
2492,Pizza Express,Food,Arundel, Restaurant,52,Very disappointed what’s happened!,"We always come here for family meals never any issues booked for mother’s day , dirty glasses on the table staff were not dressed properly and the food sizes have been cut back very disappointing",1,2.0,0.0,Italian/Pizza,1
2493,Whittingtons Band Stand,Food,Bognor, Fast Food/Takeaway,14,Very poor fish and chips right next to the sea,"We were out for the day and as near to the beach, we thought we would pop to the seafront to get some authentic fish and chips and where better to get them than right on the beach? Well, so we thought.

The kiosk is situated just a matter of feet from the pebbles of the beach with sturdy solid benches literally inches from them so we thought we'd go here as felt like a perfect location. We ordered 'Crispy cod and chips'. Some time later after serving lots of people who had ordered after us but wanted just chips, ours was ready.

As soon as I opened the box my heart sank. It was immediately obvious that it wasn't proper fish and chips. The fish was a pre-made frozen portion, which looked very much like the stuff you get from supermarkets that specialise in frozen foods. You dont need to work in fish and chips to see it (and I have). It was so clear that this was not a fresh piece of fish, drenched in batter and fried there and then. It had been deep fried for sure - it was so drenched in oil that it was glistening in the sun. It was as tasteless as a piece of frozen portion which would expect to be. I should have been suspicious by the 'Crispy Cod and chips' on the menu as it didnt say 'fresh cod and chips' or locally caught etc.

Then there were the chips. They were not authentic chips that you would expect to get from a chippy. They were closer to french fries but fatter, and very uniform in shape more akin to something you would get in a school canteen.

A final minor point - they didn't have enough bottles of sauce, vingear etc out so they were virtually empty and I watched a number of people squirt out mostly air to small amusement as it sounded like blowing raspberries, but meant no sauce.

It was very disappointing. Easily the worst fish and chips that I have paid for, and it really shouldn't be that sort of food being right by the beach in a very British seaside town.

Please serve proper fish and chips.",1,2.0,2.0,British,1
2494,Arundel Museum,Attractions,Arundel,Historical/Culture,711,Very nice local museum,"Explained the history of the town, including the connection to World War II and that the area was a staging area for D-Day. They also have a great Lego scale model of the castle.",4,2.0,3.0,0,0
2495,T-Bone Burger,Food,Bognor, Restaurant,2,Awful,"Came for dinner, service was awful, table was dirty, bits in my water. took 3 people to get me said water! Salad was awful and the staff where speaking about inappropriate bedroom behaviour loudly across the floor and more interested in their friends outside the restaurant, then the paying customers inside. Not family friendly. Will not be coming back.",1,2.0,0.0,American,1
2496,Arun View,Food,Littlehampton, Pub/Bar,131,Great location,Very good friendly service plenty of parking plus view over the river. Plenty of choice and highly recommend fish and chips light batter nd generous portions,1,3.0,1.0,British,1
2497,Wimpey,Food,Littlehampton, Fast Food/Takeaway,2,Disappointment,Popped in for a takeaway and was so disappointed by the food. The whole meal ended up in the bin it was so awful. Will not be returning! What a waste!,1,4.0,3.0,American,1
2498,La Campagnia,Food,Arundel, Restaurant,5,Good Italian food and atmosphere,Booked a table for a Saturday evening in La Campania. Even though we were early for our reservation the friendly staff organised a table quickly. The food and atmosphere was very good. Some typical Italian dishes others not but good.,4,4.0,2.0,Italian/Pizza,0
2499,White Swan Arundel,Accommodation,Arundel,Hotel,8,Amazing amazing amazing,"The food is exquisite and the staff are so friendly and helpful. The portions are very large. The presentation of every dish we had was amazing. The children's meal was freshly cooked and more like a small adult dinner. We will be back. Thank you for such a wonderful lunch. Compliments to the chief... Sorry I couldn't t finish my lunch.
Read less",5,2.0,0.0,0,0
2500,Pizza Express,Food,Arundel, Restaurant,70,QWERTY ,"Armageddon, Nuclear War, Christ Has Risen and we’ve run out of Salad are all things I wouldn’t expect to come across in Pizza express Arundel. Yet last Sunday they pulled the latter; no salad I hear you cry, has brexit dug this deep. What next we’ve run out of Pizza. I can just picture the chef saying ‘if I didn’t need a the dough I wouldn’t a be here’, eat a yer heart out. So we decided to withdraw from battle and at some considerable cost I might add,£4.95 for a large bottle of SAN Pel, stone the crows Rodney.",1,1.0,2.0,Italian/Pizza,1
2501,Travelodge Fontwell,Accommodation,Arundel,Hotel,0,Dirty room,"Dirty room with spiders. Reception did nothing to help. Had pictures to prove to reception staff but still nothing was done when complained to them. Was told
Nothing much can do to keep these creatures out. Not acceptable.
Read less",1,4.0,0.0,0,1
2502,Butlins,Accommodation,Bognor,Hotel,1,Tots week,"Just returned from an amazing 5 day holiday at butlin’s with my 2 1/5 year old and partner we had an amazing time.

The swimming pool was fantastic we went first thing in the morning and it was reasonably busy but we all had a a great time in there and also went the afternoon and it was quiet and they had the wave machine on and the flumes where on top we have a great time. They had little tikes ships for younger kids to play on and loads of buckets and watering cans for kids to play with. But for the size of the resort they defiantly need two pools.

The kids rides that where placed inside where absolutely amazing my little girl loved them we couldn’t get her off them the staff running them were outstanding with the kids they went beyond to keep the kids entertained during the ride and if it wasn’t busy they let the kids stay on.

The outdoor parks where great and they where soft flooring so if kids fell over it wasn’t as bad like if they fell over one pavement.

Outdoor funfair looked amazing but didn’t spend time in there as my little girl was too young.

We stayed in the wave hotel and it was amazing very spacious kids bed was very comfy and had it’s on little t.v and had a relaxing blue light which seemed to help my little girl sleep so much better so will defiantly look at getting something for my girls room at home. Kitchen and livening area was very spacious and well equipped t.v was quite small for the distance it was from the sofa but we wasn’t really in the room much and if we was we would just watch telly in bed so weren’t a major issue. Main bed room was very big and very comfy own hair dryer which was a bonus as I forgot mine.

Justin fletcher was absoloultly amazing my little girl loves him and he was very funny and entertains for the kids. We also watch Paddington bear which was really good. Sid Salone was amazing for when we he was on in the evening. Kids disco could have been a bit better but the kids liked it. Queuing to get in for Justin was crazy we joined the queue about 12 and it was t too bad but within 10 mins of standing it quickly picked up but we still got good seats there was a pillar on front but didn’t disrupt us watching the show and there was a small screen to look at if you didn’t want to miss it but there moved all over stage so didn’t make a difference. Paddington queue was the same but there was less people watching Paddington then there was Justin.

We ate out twice as we done self catering as I was easier for us with a young child. We ate in the beachcomber inn which was delicious. Friendly staff and quick service. The food came out quick and the kids menu was good and you got a kids starter for veg stick and bread sticks and dip which was good while the kids were waiting for the mains made it very easier. I found it reasonable price normal pub grub price. We also ate in the diner which was nice too donthibk you need to get there early for a good meal as they shut at half 6 and seemed to rush to get the rest of the meals out for closing time. Also the same price and the beachcomber inn. They all done similar foods.

Overall a great holiday and would definitely go back.
Read less",5,1.0,0.0,0,0
2503,Butlers,Food,Arundel, Restaurant,58,A nice place for a romantic treat,"My wife and I enjoyed an evening meal without the kids here on our a night out. There's a pleasant patio garden outside and a well stocked bar if you want to lounge around for a while before or after your meal.

Service was very good, staff were attentive and looked after us well, both our waitress and the manager who popped by several times to make sure we were happy with everything.

We both enjoyed our meals, the food was very well cooked and presented to perfection. However I think the duck breast I had fell a little short: the ""dauphinoise"" potatoes were very bland, and the duck itself would have benefitted from a stronger-flavoured red-wine jus or berries. The terrine I had as a starter was very good, with a nice combination of salads & flavours, but the actual terrine slice itself was minute. All in all, for the price, I expected a little more.

The atmosphere is nice, lots of people there to enjoy a relaxed evening out with friends, many of them dressed quite smartly due to the proximity to Goodwood.

If you are not very mobile, do beware that the stairs to the loos are incredibly narrow and steep, I'm surprised mountain ropes & crampons aren't provided!

Do reserve in advance as it does get busy! (and take the traffic on the A27 into account too).",4,3.0,2.0,Other,0
2504,The Roundstone,Food,Littlehampton, Pub/Bar,1,Christmas meal out.,I visited The Roundstone Pub on 20th December for a Christmas meal. The service was brilliant and the staff were very helpful and cheerful. The food was delicious and I will definitely be back again.,5,4.0,1.0,British,0
2505,Arundel Castle,Attractions,Arundel,Historical/Culture,182,Bank holiday get away,"Reliving old haunts from my childhood decided to spend the day in this stunning castle so visible for miles. Sunny day and re-enactments meant that it was quite busy but meant we stayed, didn’t rush and made the most of the opportunities given to us on the day. Some lovely views and great things to see in the castle itself - lots of steps, particularly in the keep area meant families were struggling but worth the wait and keeping safe on the spiral stairs. The gardens were amazing and the old cork oak at the top of the estate, absolutely stunning. The guides were helpful but generally we kept ourselves to ourselves. I agree it was quite pricey, as was the cafe but not unrealistic- the costs for this place must be phenomenal and such a place is well worth seeing. The re-enactments were fun and enjoyable- again, enthusiasts very happy to include you and help you understand anything that wasn’t clear. Great day all round.
Read less",4,2.0,2.0,0,0
2506,Knights Table Steakhouse,Food,Arundel, Steakhouse/Diner,26,A good lunch ruined by a miserable member of staff ,Visited the Knights table today with a Wowcher voucher. Unfortunately one of our party of 4 couldn’t make it but our server was excellent and allowed us to have their complimentary glass of wine and 2 of us to choose a sharing starter between us instead of 2 individuals as we weren’t having the 4th starter OR main. The food was delicious and plentiful and we were leaving vowing to come back again until a surly and miserable man at the till berated us for having the sharing board and said that on a technicality we should pay for it but he’d ‘let it go this time’. Bearing in mind the sharing board cost £12.50 and we could have chosen a starter each costing £6.95 plus a 3rd and a main for our missing person this was totally unnecessary and ruined our whole experience. Won’t be back again.,2,1.0,1.0,British,1
2507,Church Farm,Accommodation,Littlehampton,AccomOther,0,"Terrible experience! dirty, old and wrong caravan, Haven guest relations not professional!","We have booked a Prestige Caravan at Haven Church Farm. arrived Friday after 6pm and we were shocked to see the state of the Caravan, terrible! all dirty, I wrote on the dirt of the windows to show to management. I will upload pictures as I also did send to management. There was a very polite receptionist, Victoria, who understood but said that manager wasn't there, I went to look for the manager 3 times, but I couldn't find him. We decided to avoid staying at the park and organised two trips, one for Saturday to Chichester and one for Sunday to Portsmouth (we end up spending a lot of money but at least we saved the break that supposedly was going to be a fantastic time in a Prestige caravan with decking.
When we left on Monday at 10am, I have spoken to the manager who apologised many times and said that this wasn't acceptable and asked me what I want, I said a voucher to use in the future so we will be able to rent a proper and decent Prestige Caravan for 3 nights, he said ""OK"", after apologising more times I asked him what are you going to give me: 3 nights in a Prestige Caravan or a voucher, he said a voucher, after 4 days I wrote to him and ask about my voucher, he sent an email with a £50 voucher, a complete liar, dishonest person, his name was Sam, the manager.
I have complaint to Guest Relations, no help, very useless and unprofessional, they rise up the refund to £100 then after many more emails they rise to £150 as they said they accept the ""problem with cleaning"" this is not a case for cleaning, first is a case of cheating a customer, allocating a Caravan that not even is acceptable for a standard level. £150 is not acceptable for making us waste our time and push us to make different plans when we travelled with 3 children for more than 4 hours in the car, it was impossible to abandon the break and we use it only for sleeping as it was difficult to move to a different resort as we have a child with special needs who is very difficult to understand transitions, we have explained everything to customer services, guest relations but they don't understand, we are not asking for a free break but to be offered the high amount we paid so we can organise another break in the future and the only amount they want to reimburse if £150, this is less than the third of the amount paid.
Guest Relations are not competent, and I have asked for a general manager to look into this situation, but they just don't give a flying flamingo about this.
Very poor service and the manager Sam a very dishonest person, now is laying he did not offer what he did.
I will never come back to that bad managed holiday park and most likely not using Haven anymore as the guest relations team are so useless, they don't even read my email properly and keep answering their way. terrible experience, please have a look at the pictures of an ""Prestige Caravan""
Read less",1,3.0,0.0,0,1
2508,Butlins,Accommodation,Bognor,Hotel,2,Adult music weekend - horrific! AVOID,"Complete lack of security!

Terrible Management and no apparent care for safety of those on resort. Waste of time complaining as you will receive what seems like a template email!

Considering the type of weekend this was I was shocked at the lack of security (no bag searches etc). Perhaps they should invest more money into security as after being attacked and no security arrived to remove the 2 people attacking me for a good 3/4 minutes I am informed that there is no CCTV!!!!!!!!!!!

The policies at this resort are not followed!!!!!! Avoid at all costs! Cheap for a reason
Read less",1,3.0,2.0,0,1
2509,Travelodge Littlehampton,Accommodation,Littlehampton,Hotel,0,Wedding Anniversary Stay,Brilliant place with friendly efficient staff.Nothing too much trouble when seeking information about local restaurants and places of interest to visit on limited time availability and having a partially disabled lady to cater for.,5,4.0,0.0,0,0
2510,The Spur,Food,Arundel, Pub/Bar,14,Very disappointing,"Three of us ate on a quiet night. First of all the good bit. The beer is good.

The rest however was very disappointing. The waitress was so cold that we wondered if one of us had met her before and upset her in some way.

The food was a great disappointment. My son had the half pounder burger which tasted awful. Very salty and like some cheap mass produced rubbish. No texture, no taste. I have never seen him leave a burger before. Whitebait to start. Tiny portion but OK. My main was scampi. OKish, but again a tiny portion. The chips were good.

We didn't bother with desert....we didn;t feel welcome and it we had enough poor food. We were home by 8.30pm.

We are locals and will not be using the Spur again.",2,4.0,2.0,British,1
2511,"Crossbush, Beefeater",Food,Arundel, Steakhouse/Diner,5,Super steak and service!,Pulled in on the way home from a weekend away and was really surprised! Haven’t been to a beefeater in years and the steak was so well cooked! Theodore served us brilliantly and looked after us very well!,5,4.0,2.0,British,0
2512,Fish & Chips,Food,Bognor, Fast Food/Takeaway,5,Shockingly overpriced,"We were just charged £24.50 for a fish cake, 2 small chips and curry sauce, 1 small cheesy chips and two cans of coke and bottle of water. Apparently chips to eat on restaurant are 3.90 for a tiny portion. Absolutely disgusting.",1,4.0,2.0,Seafood,1
